participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,acc_button_press_food,freq_button_press_food,repetition_button_press_food,acc_button_press_story,freq_button_press_story,repetition_button_press_story,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,total_double_press_count_post,total_double_press_count_pre,free_association_post_stage_start,free_association_pre_stage_start,q_double_press_post_stage_start,q_double_press_pre_stage_start,q_experience1_stage_start,q_experience2_stage_start,q_experience3_stage_start,q_experience4_stage_start,q_open_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_transportation_stage_start,reading_stage_start,wcg_practice_stage_start,free_association_post_stage_end,free_association_pre_stage_end,q_double_press_post_stage_end,q_double_press_pre_stage_end,q_experience1_stage_end,q_experience2_stage_end,q_experience3_stage_end,q_experience4_stage_end,q_open_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_transportation_stage_end,reading_stage_end,wcg_practice_stage_end,free_association_pre_task_start,free_association_pre_task_end,reading_task_start,reading_task_end,free_association_post_task_start,free_association_post_task_end,spr_time,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,te_count_post,te_count_pre,exp_time_away,spr/char,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),attncheck
1572,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,17,0.7083333333333334,0.8333333333333334,0.5833333333333334,0.5,7,never,Y,6,never,Y,USA,13:39,55-59,F,Right,N,hindi,Y,,Asian,1,N,4,1,N,3,rhyming words.,sound,none,how much you remember the story.,i used more complex words after reading the story.,4,unintentional,i was thinking of the story and my emotions created some words.,5.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,I was thinking about the story sometimes while playing the word game.,N,,6.0,,,5,3,5,6,5,6,5,4,3,3,3,5,5,53,58,43,0.6309523809523809,0.6373626373626373,0.6142857142857143,2,0,1709576772833.0,1709575701707.0,1709576957048.0,1709575882530.0,1709577252372.0,1709577343819.0,1709577375805.0,1709577460380.0,1709577625340.0,1709577040670.0,1709577549591.0,1709576979587.0,1709575921803.0,1709575590701.0,1709576957047.0,1709575882528.0,1709576975641.0,1709575903929.0,1709577343817.0,1709577375802.0,1709577460378.0,1709577545938.0,1709577636561.0,1709577252370.0,1709577625337.0,1709577040666.0,1709576733114.0,1709575652519.0,1709575701707.0,1709575882528.0,1709575921803.0,1709576733114.0,1709576772833.0,1709576957047.0,811311,2.9164224664224663,2.366663216011042,4385.190476190476,6026.533333333334,3.8354978354978355,3.658333333333333,6364.25,4897.666666666667,2,0,0.005316666666666667,0.7734610712240864,39719,15993.0,5204.59756097561,0.005316666666666667,1.0,0.005316666666666667,0.005316666666666667,1
1260,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,True,17,0.7083333333333334,0.6666666666666666,0.75,1.0,7,3to5,Y,7,often,Y,USA,10:12,18-19,F,Right,Y,,Y,,Black,1,N,2,6,N,7,I did not have any strategies I just typed whatever entered my mind.,equal,equal,I have no clue.,The story was heavy on my mind during the second game.,7,unintentional,I experienced trying to come up with words with this story in the back of my mind. I was wondering how did it end? Did they kill her? I had so many questions.,7.0,5.0,6.0,7.0,7.0,4.0,2.0,1.0,I felt that it was harder to come up with words with the story in the back of my mind.,N,,7.0,,,4,2,4,4,1,7,2,5,6,3,1,2,2,42,43,38,0.5,0.4725274725274725,0.5428571428571428,16,8,1707235134064.0,1707234272444.0,1707235315563.0,1707234452463.0,1707235550867.0,1707235639439.0,1707235688405.0,1707235776490.0,1707235948921.0,1707235388762.0,1707235860968.0,1707235328045.0,1707234546780.0,1707234139696.0,1707235315562.0,1707234452462.0,1707235324929.0,1707234533970.0,1707235639436.0,1707235688402.0,1707235776487.0,1707235838762.0,1707235970357.0,1707235550863.0,1707235948919.0,1707235388756.0,1707235107186.0,1707234188149.0,1707234272444.0,1707234452462.0,1707234546780.0,1707235107186.0,1707235134064.0,1707235315562.0,560406,2.8201164708307567,2.1322721722721725,4124.113636363636,3395.7169811320755,3.655059523809524,1.7,3481.375,3764.0,16,8,0.11395,0.6513842053058553,26878,39671.0,3830.532710280374,0.11395,1.0,0.0,0.0,1
1327,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,12,0.5,0.5,0.5,1.0,6,1to2,N,6,never,Y,USA,09:55,35-39,M,Right,Y,,Y,,Asian,1,N,5,4,N,7,"I used a lot of word associations, whether by rhyming or picturing one word inside a room with related objects. From there, I just let my mind wander",sound,equal,Interference of the prior events against a focused activity.,It's as if the spacebar condition was priming me to think of the interruption. ,5,intentional,I was trying to figure out pieces of the story and what was happening.,6.0,4.0,6.0,6.0,4.0,1.0,1.0,1.0,I think the priming of not thinking about the story actually bled through the words that I used in the word chain. It seems like the don't think instruction is actually shaping the nature of the exercise.,N,,6.0,,,6,6,6,7,3,7,5,2,2,1,1,4,6,53,56,43,0.6309523809523809,0.6153846153846154,0.6142857142857143,9,14,1707241523334.0,1707241097656.0,1707241703433.0,1707241277759.0,1707241890499.0,1707241971197.0,1707242001975.0,1707242035035.0,1707242141623.0,1707241759358.0,1707242098362.0,1707241716194.0,1707241301171.0,1707241058543.0,1707241703431.0,1707241277757.0,1707241713795.0,1707241291694.0,1707241971196.0,1707242001973.0,1707242035033.0,1707242094423.0,1707242151621.0,1707241890496.0,1707242141622.0,1707241759354.0,1707241506288.0,1707241074150.0,1707241097656.0,1707241277757.0,1707241301171.0,1707241506288.0,1707241523334.0,1707241703431.0,205117,2.6887080183733327,2.4140556413283685,1698.4150943396226,1782.4950495049504,3.414935064935065,2.4489332096474956,1837.875,1948.0,9,14,0.29536666666666667,0.3726521831172751,17046,6272.0,1731.1244239631337,0.29536666666666667,4.0,0.29536666666666667,0.29536666666666667,1
1261,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,never,N,7,never,Y,USA,09:50,60-64,F,Right,Y,,Y,,White,1,N,5,8,N,7,"I TRIED TO WRITE DOWN THE FIRST THING THAT POPPED INTO MY HEAD, WHICH WORKED PART OF THE TIME, BUT WHEN NOTHING OCCURRED TO ME, I STARTED LOOKING AROUND THE ROOM FOR INSPIRATION. I ALSO LET THE PREVIOUS WORD I HAD USED INSPIRE THE NEXT ONE.",none,meaning,"I DON'T KNOW. I DO KNOW THAT WHILE IT WAS EASY NOT TO THINK OF FOOD DURING ROUND 1, I FOUND IT DIFFICULT NOT TO THINK OF THE STORY DURING ROUND 2",ONLY THOUGHT ABOUT FOOD A COUPLE OF TIMES DURING ROUND 1 AND THEN ONLY BECAUSE (IN A WAY) IT WAS AS THOUGH I'D BEEN TOLD NOT TO THINK ABOUT FOOD. DURING ROUND 2 VIVID IMAGES OF THE STORY KEPT COMING BACK AND I FOUND IT DIFFICULT NOT TO THINK ABOUT IT.,6,both,"THINKING ABOUT THE STORY WOULD INHIBIT MY ABILITY TO COME UP WITH WORDS SO I TRIED TO PUT IT OUT OF MY MIND. SINCE THIS WAS HARD TO DO, I THEN ALLOWED MYSELF TO THINK ABOUT THE STORY AND USED WORDS INSPIRED BY THOUGHTS ABOUT THE STORY",7.0,3.0,4.0,4.0,6.0,1.0,1.0,5.0,"I FELT PREOCCUPIED AFTER READING THE STORY, MAKING IT MORE DIFFICULT TO COME UP WITH WORDS.",N,,7.0,,"THE STORY FELT VERY REAL, ESPECIALLY IN THE UNCOMFORTABLE SCENES AT HOME WHERE CLAIRE IS DOING AND SAYING NORMAL THINGS OVER THE UNSPOKEN SUBTEXT OF WHAT HAS HAPPENED",6,1,6,7,1,3,5,1,1,5,1,3,4,43,44,36,0.5119047619047619,0.4835164835164835,0.5142857142857142,12,3,1707233540543.0,1707232762633.0,1707233724508.0,1707232945543.0,1707234064228.0,1707234281090.0,1707234395306.0,1707234519993.0,1707234701857.0,1707233852253.0,1707234636983.0,1707233758303.0,1707232977752.0,1707232678313.0,1707233724507.0,1707232945542.0,1707233755187.0,1707232967574.0,1707234281089.0,1707234395305.0,1707234519992.0,1707234631240.0,1707234837511.0,1707234064226.0,1707234701856.0,1707233852251.0,1707233512908.0,1707232730934.0,1707232762633.0,1707232945542.0,1707232977752.0,1707233512908.0,1707233540543.0,1707233724507.0,535156,3.3134577596316728,2.0276223776223774,7075.153846153846,5225.571428571428,4.740217391304348,1.5454545454545456,5981.0,5974.5,12,3,0.0,0.7072596688016329,27635,15679.0,5907.859154929577,0.0,0.0,0.0,0.0,1
1346,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,never,dontknow,6,1to2,Y,USA,19:16,35-39,F,Right,Y,,Y,,White,1,N,1,10,N,6,I often used words that were connected to each other in some way,meaning,meaning,"I am really not sure what this experiment is measuring, but I would guess it has something to do with language recall, maybe?","I felt more somber when playing the word chain game after the story, and I think the words may have reflected that. Before, I was a bit more lighthearted.",7,unintentional,"The story kept coming back to me while I was trying to think of new words. I wasn't doing it intentionally, but the story was just still at the forefront of my mind.",7.0,6.0,6.0,6.0,3.0,6.0,1.0,1.0,"I felt tireder, more wrung out physically and emotionally, and the topics that came to mind were darker and more serious. I did not feel as happy about the task.",N,,6.0,,"This was a fascinating study, and I know that story will stay with me for a long time.",7,1,7,7,1,7,6,6,1,3,3,5,6,59,60,48,0.7023809523809523,0.6593406593406593,0.6857142857142857,23,9,1707267932485.0,1707263579092.0,1707268113032.0,1707263761829.0,1707268289506.0,1707268335823.0,1707268376441.0,1707268434481.0,1707268523360.0,1707268174940.0,1707268482838.0,1707268128354.0,1707263798192.0,1707263521698.0,1707268113030.0,1707263761828.0,1707268126104.0,1707263793232.0,1707268335821.0,1707268376439.0,1707268434480.0,1707268479749.0,1707268543412.0,1707268289504.0,1707268523357.0,1707268174935.0,1707267902762.0,1707263539697.0,1707263579092.0,1707263761828.0,1707263798192.0,1707267902762.0,1707267932485.0,1707268113030.0,4104570,3.2917862137862137,2.1714545272399413,2542.0845070422533,2810.5384615384614,3.325655534941249,2.845981554677207,2061.0714285714284,2591.2727272727275,23,9,0.0,0.7594775315191818,29723,8347.0,2610.6438356164385,0.0,1.0,0.0,0.0,1
1347,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,21,0.875,0.9166666666666666,0.8333333333333334,1.0,7,never,Y,7,never,Y,USA,19:19,45-49,M,Right,Y,,Y,,White,1,N,5,10,N,5,I thought of different ideas and other things that went with those categories.,equal,equal,It is probably trying to see where your mind goes after reading a story and seeing how long the story lasts in your head.,"After reading the story, I could think of things that were in the story.",5,intentional,I was thinking of components of the story and naming them off. I was experiencing the story in the back of my head.,6.0,3.0,1.0,5.0,2.0,2.0,2.0,3.0,I felt a shift in thoughts as I moved from one category of things to another.,N,,7.0,,No comments or concerns.,6,1,5,7,2,7,3,7,2,2,2,4,6,52,54,42,0.6190476190476191,0.5934065934065934,0.6,3,1,1707264481226.0,1707263581327.0,1707264662183.0,1707263761689.0,1707264951183.0,1707265042856.0,1707265065428.0,1707265105137.0,1707265187397.0,1707264728403.0,1707265152247.0,1707264682201.0,1707263785022.0,1707263520319.0,1707264662182.0,1707263761688.0,1707264678050.0,1707263777518.0,1707265042855.0,1707265065426.0,1707265105136.0,1707265149116.0,1707265200175.0,1707264951181.0,1707265187395.0,1707264728400.0,1707264462777.0,1707263547678.0,1707263581327.0,1707263761688.0,1707263785022.0,1707264462777.0,1707264481226.0,1707264662182.0,677755,2.7220646289793446,2.4739106843127097,2319.4871794871797,2404.36,4.029147808713026,2.4318181818181817,2240.846153846154,3183.3333333333335,3,1,0.0,0.7615273124144383,18449,7642.0,2383.9815950920247,0.0,0.0,0.0,0.0,1
1235,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,6,0.25,0.3333333333333333,0.16666666666666666,1.0,3,1to2,sometimes,3,never,N,USA,22:53,50-54,M,Right,Y,,Y,,White,1,N,4,9,N,5,free one's mind,sound,meaning,focus,open minded,5,unintentional,calmness,5.0,5.0,4.0,5.0,4.0,4.0,1.0,3.0,after reading the story i noticed we should be vigilant at all times,N,,6.0,,very interesting story,5,1,5,6,4,6,4,4,5,5,5,4,4,54,58,46,0.6428571428571429,0.6373626373626373,0.6571428571428571,3,3,1707190426532.0,1707189987091.0,1707190608596.0,1707190168112.0,1707191159116.0,1707191305750.0,1707191357644.0,1707191415450.0,1707191745775.0,1707190745058.0,1707191581214.0,1707190633232.0,1707190231222.0,1707189858158.0,1707190608590.0,1707190168110.0,1707190625871.0,1707190215144.0,1707191305736.0,1707191357640.0,1707191415447.0,1707191572483.0,1707191806424.0,1707191159110.0,1707191745771.0,1707190745053.0,1707190391314.0,1707189935039.0,1707189987091.0,1707190168110.0,1707190231222.0,1707190391314.0,1707190426532.0,1707190608590.0,160092,2.8269930991274865,2.6673433709147996,4043.6666666666665,4307.928571428572,3.8552173913043477,1.862937062937063,5940.8,5049.0,3,3,0.03528333333333333,-0.12948190288473885,35218,23179.0,4533.2474226804125,0.03528333333333333,1.0,0.0,0.0,1
1262,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,1to2,N,7,never,Y,USA,10:10,30-34,M,Right,Y,,Y,,Asian,1,N,4,4,N,7,I tried to think of free-form word association and just typed whatever came to my mind.,meaning,meaning,What people's minds draw attention and importance to. Like when you read a story and how it sticks and influences you.,"After was much harder, I kept relating things to the story in my mind.",7,unintentional,"I would draw vague association with any word I typed with the story, but it was unintentional. An example is that when I typed the word liar my mind instantly thought of Stuart. It did get a little easier over time though.",7.0,4.0,7.0,5.0,6.0,3.0,1.0,1.0,"I felt a complete change in tone in myself. A carefree study suddenly became something where the story weighed heavily on my heart. Even though I assumed it was fiction, I couldn't stop thinking about it.",N,,7.0,,,7,6,5,7,1,7,6,7,1,2,1,5,7,61,62,49,0.7261904761904762,0.6813186813186813,0.7,9,16,1707235254175.0,1707234623272.0,1707235434453.0,1707234807760.0,1707235645901.0,1707235690136.0,1707235704319.0,1707235757639.0,1707235840163.0,1707235483371.0,1707235808373.0,1707235452195.0,1707234827704.0,1707234587221.0,1707235434452.0,1707234807759.0,1707235450051.0,1707234821028.0,1707235690135.0,1707235704318.0,1707235757638.0,1707235805395.0,1707235848994.0,1707235645900.0,1707235840161.0,1707235483369.0,1707235237989.0,1707234607564.0,1707234623272.0,1707234807759.0,1707234827704.0,1707235237989.0,1707235254175.0,1707235434452.0,410285,2.4723442306928547,2.556012368583797,1623.7387387387387,2492.5945945945946,2.62688995215311,2.859181096681097,1551.8947368421052,2272.230769230769,9,16,0.5219333333333334,0.7581591898999228,16186,7147.0,1974.4615384615386,0.5459666666666667,10.0,0.5219333333333334,0.5219333333333334,1
1236,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,19,0.7916666666666666,0.9166666666666666,0.6666666666666666,1.0,4,1to2,N,7,never,Y,USA,22:37,25-29,F,Right,Y,,Y,,White,1,N,4,10,N,4,"Anything that immediately came to mind. Also, things that were surrounding me. So, if I thought of Winter, I'd think of similar words like Summer, Spring, etc;",none,none,I'm not sure.,I didn't notice any difference. ,3,intentional,"The story is interesting. I enjoy true crime stuff, so things like that just leave a lasting impact on my psyche. I could watch a movie, and it will be playing in my head for a week. It just happens without any rhyme or reason for it, other than intrigue. ",1.0,4.0,1.0,7.0,1.0,1.0,4.0,1.0,"I thought of more gruesome words, like murder. It set my mind in a darker place. I wouldn't say it was too noticeable of a change though, because I'm naturally a pessimist. ",N,,7.0,,,7,1,7,7,7,3,1,3,3,1,1,1,1,36,43,34,0.42857142857142855,0.4725274725274725,0.4857142857142857,2,1,1707189779730.0,1707189022215.0,1707189960762.0,1707189203468.0,1707190289170.0,1707190368822.0,1707190387877.0,1707190500627.0,1707190662373.0,1707190031474.0,1707190624093.0,1707189979070.0,1707189252263.0,1707188959050.0,1707189960757.0,1707189203462.0,1707189975097.0,1707189232235.0,1707190368819.0,1707190387875.0,1707190500623.0,1707190619290.0,1707190668369.0,1707190289104.0,1707190662371.0,1707190031469.0,1707189751951.0,1707188981209.0,1707189022215.0,1707189203462.0,1707189252263.0,1707189751951.0,1707189779730.0,1707189960757.0,499688,2.7817981324231322,2.4772426124600035,3548.843137254902,3624.26,5.072916666666667,2.875098814229249,3421.5,4195.0,2,1,0.0,0.8184626364965161,27779,9104.0,3462.5675675675675,0.6185333333333334,1.0,0.0,0.0,1
1499,True,True,False,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,13,0.5416666666666666,0.5833333333333334,0.5,0.5,1,1to2,N,2,3to5,Y,USA,10:07,45-49,F,Right,Y,,Y,,Black,1,N,4,8,N,6,random,equal,none,unsure,afterwards felt more bleak,6,neither,I had a lot of negative thoughts whie playing the game after reading this story. I experienced a lot of apprehension and nervousness.,6.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,I felt nervous and anxious while playing the game. I felt impacted by the story when thinking up words,N,,6.0,,,7,7,7,7,2,7,6,5,6,5,2,7,7,73,75,59,0.8690476190476191,0.8241758241758241,0.8428571428571429,0,1,1709315617795.0,1709314735667.0,1709315800459.0,1709314921169.0,1709316191500.0,1709316275743.0,1709316290991.0,1709316343783.0,1709316505489.0,1709315962588.0,1709316436178.0,1709315852177.0,1709314971346.0,1709314640899.0,1709315800456.0,1709314921165.0,1709315844754.0,1709314961311.0,1709316275734.0,1709316290979.0,1709316343773.0,1709316430625.0,1709316519662.0,1709316191484.0,1709316505476.0,1709315962564.0,1709315600721.0,1709314698412.0,1709314735667.0,1709314921165.0,1709314971346.0,1709315600721.0,1709315617795.0,1709315800456.0,629375,2.6543650793650797,2.6315367295243455,9130.85,8429.681818181818,2.057142857142857,2.3600000000000003,6248.25,5830.6,0,1,0.18443333333333334,0.0819080127974877,17074,33637.0,8182.423076923077,0.18443333333333334,2.0,0.0,0.0,1
1237,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,True,True,20,0.8333333333333334,0.9166666666666666,0.75,1.0,6,never,Y,6,never,Y,USA,23:19,40-44,F,Right,Y,,Y,,Black,1,N,5,6,N,5,I used words that rhyme,sound,sound,Studying word building and comprehension skills.,none,5,unintentional,I wondered if the story was real or not.,5.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,After reading the story I felt a sense of grief and sadness and perhaps this reflected in some of my word choices.,N,,,,,7,1,4,7,6,7,1,4,2,1,1,4,4,43,49,35,0.5119047619047619,0.5384615384615384,0.5,0,1,1707191507759.0,1707188743652.0,1707191690982.0,1707188927750.0,1707192938647.0,1707192989838.0,1707193001671.0,1707193031027.0,1707193154680.0,1707191814921.0,1707193100100.0,1707191727683.0,1707189081405.0,1707188558666.0,1707191690981.0,1707188927749.0,1707191718880.0,1707188946761.0,1707192989837.0,1707193001669.0,1707193031026.0,1707193093925.0,1707193160307.0,1707192938642.0,1707193154678.0,1707191814917.0,1707191421598.0,1707188598981.0,1707188743652.0,1707188927749.0,1707189081405.0,1707191421598.0,1707191507759.0,1707191690981.0,2340193,2.4146722325293752,2.737389770723104,4071.088888888889,6136.033333333334,1.7893939393939393,2.325,4995.5,4196.714285714285,0,1,32.99645,0.2794564589371525,86161,31690.0,4795.117647058823,36.38681666666666,107.0,20.306233333333335,23.62225,1
1254,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,7,1to2,Y,7,never,Y,USA,09:18,30-34,F,Right,Y,,Y,,Asian,1,N,3,5,N,7,I did not use any strategies. I simply wrote the words which came to mind.,none,none,I think it might be trying to see if certain thoughts stick around in people's minds after being told about something and for how long.,I didn't think of food very much after reading the story. I noticed I thought about the story. I did not really see any differences. ,4,unintentional,Immediately after my mind was trying to figure out the story because I was really confused about what was happening in the story. I didn't understand what exactly was going on because I feel it was intentionally written in a way that you needed to read very carefully to understand what was happening. ,7.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,I did not experience any specific changes.,N,,7.0,,,5,1,5,6,3,6,2,5,1,1,1,4,4,41,44,33,0.4880952380952381,0.4835164835164835,0.4714285714285714,13,12,1707228312085.0,1707227290065.0,1707228495935.0,1707227474115.0,1707228779879.0,1707228877853.0,1707228934908.0,1707229023804.0,1707229138535.0,1707228561069.0,1707229083197.0,1707228511362.0,1707227559814.0,1707227232430.0,1707228495934.0,1707227474115.0,1707228507971.0,1707227512270.0,1707228877851.0,1707228934907.0,1707229023803.0,1707229078222.0,1707229151130.0,1707228779877.0,1707229138534.0,1707228561067.0,1707228279904.0,1707227259071.0,1707227290065.0,1707227474115.0,1707227559814.0,1707228279904.0,1707228312085.0,1707228495934.0,720090,2.6218164015265466,2.7538063322940447,3404.1481481481483,3915.468085106383,3.5305253623188406,3.0273345701917127,3569.0,3207.75,13,12,0.0,0.5612305386979571,32181,9287.0,3553.8828828828828,0.0,0.0,0.0,0.0,1
1126,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,7,never,Y,7,never,Y,USA,11:30,25-29,M,Right,Y,,Y,,Black,1,N,4,8,N,6,I tried to focus on my surroundings.,none,none,Study how efficiently people distract their thoughts.,I was able to readily provide words after reading the story.,6,unintentional,I tried my best to avoid thinking about the story but I thought of it  occasionally.,7.0,5.0,3.0,6.0,6.0,1.0,4.0,1.0,I felt more involved in the game after the story.,N,,7.0,,n/a,7,7,7,7,3,7,2,5,1,4,1,2,4,54,57,48,0.6428571428571429,0.6263736263736264,0.6857142857142857,12,2,1707236004738.0,1707235089014.0,1707236189887.0,1707235275963.0,1707236564472.0,1707236742959.0,1707236810407.0,1707236953270.0,1707237107542.0,1707236322840.0,1707237032044.0,1707236216281.0,1707235320371.0,1707235000036.0,1707236189887.0,1707235275960.0,1707236210591.0,1707235298120.0,1707236742958.0,1707236810406.0,1707236953269.0,1707237029701.0,1707237129557.0,1707236564470.0,1707237107541.0,1707236322838.0,1707235969766.0,1707235043465.0,1707235089014.0,1707235275960.0,1707235320371.0,1707235969766.0,1707236004738.0,1707236189887.0,649395,2.8466475681181564,2.428229104229104,5003.2972972972975,6029.903225806452,2.4514285714285715,1.525,4354.666666666667,5626.0,12,2,1.9504666666666668,0.799601376489023,34972,14527.0,5326.358974358975,2.0159333333333334,15.0,0.0,0.0,1
1274,True,False,True,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,13,0.5416666666666666,0.6666666666666666,0.4166666666666667,1.0,5,1to2,sometimes,6,often,Y,USA,12:29,20-24,M,Right,Y,,Y,,Black,1,N,2,2,N,3,a bit of a rhyme scheme,sound,equal,comprehension skills,I was thinking more of words related to the lines of storytelling.,2,unintentional,It was in and out. Sometimes the story would come to mind other times it would leave my mind.,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,I felt bored for the mostly.This being primarily as the story touched dull moments.,N,,7.0,,,5,5,1,4,7,5,1,3,2,1,1,3,3,34,41,28,0.40476190476190477,0.45054945054945056,0.4,3,7,1707239218483.0,1707237657676.0,1707239411323.0,1707237841533.0,1707240065878.0,1707240142114.0,1707240202185.0,1707240340769.0,1707240655018.0,1707239634036.0,1707240561974.0,1707239487529.0,1707237948804.0,1707237543961.0,1707239411319.0,1707237841528.0,1707239481777.0,1707237862282.0,1707240142106.0,1707240202177.0,1707240340762.0,1707240516090.0,1707240686034.0,1707240065867.0,1707240655010.0,1707239634018.0,1707239164150.0,1707237597389.0,1707237657676.0,1707237841528.0,1707237948804.0,1707239164150.0,1707239218483.0,1707239411319.0,1215346,3.1519467787114848,2.3308986415882966,9639.65,6126.166666666667,3.0523809523809526,2.525,8635.0,4010.5,3,7,0.042,0.4191411465427723,54333,33527.0,7165.85,0.19331666666666666,3.0,0.0,0.0,1
1063,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,19,0.7916666666666666,0.8333333333333334,0.75,1.0,7,never,Y,7,never,Y,USA,09:57,55-59,M,Right,Y,,Y,,White,1,N,5,10,N,4,I just typed whatever popped into my head.,none,none,Memory after a story?,"In the first one, I tried to avoid thinking about food, in the next one about the story.",5,unintentional,Thoughts of the story would just come to my mind as I was thinking of words.,5.0,5.0,2.0,7.0,4.0,4.0,2.0,1.0,"Felt fine. I just wanted to stick within the parameters of my directions, so I push the button twice every time I thought about different things.",N,,7.0,,,5,2,6,6,1,7,5,5,1,1,2,5,6,51,52,40,0.6071428571428571,0.5714285714285714,0.5714285714285714,8,7,1707237898060.0,1707237226573.0,1707238080401.0,1707237409536.0,1707238395006.0,1707238465673.0,1707238503089.0,1707238539272.0,1707238729423.0,1707238162939.0,1707238592360.0,1707238105809.0,1707237453542.0,1707237123473.0,1707238080399.0,1707237409534.0,1707238101469.0,1707237446986.0,1707238465669.0,1707238503086.0,1707238539269.0,1707238588635.0,1707238742736.0,1707238395003.0,1707238729420.0,1707238162936.0,1707237860969.0,1707237189116.0,1707237226573.0,1707237409534.0,1707237453542.0,1707237860969.0,1707237898060.0,1707238080399.0,407427,3.0107769423558897,2.412179429765637,9115.8,6307.517241379311,3.580952380952381,2.1490909090909094,8696.333333333334,5967.4,8,7,0.0,0.42870326385476754,37091,15658.0,7302.542372881356,0.0,0.0,0.0,0.0,1
